stud_id,name,gender,age,height,weight,religion,nc_score,semester,major,minor,score1,score2,online_tutorial,graduated,salary
625658,"Khatter, Riley",Male,22,171,73.2,Other,2.13,5th,Environmental Sciences,Economics and Finance,72.0,78.0,1,0,
506704,"Wiggins, Esther",Female,24,160,61.4,Protestant,1.82,1st,Political Science,Economics and Finance,,,0,0,
572986,"Adams, Jordan",Female,21,155,61.1,Muslim,1.11,1st,Political Science,Social Sciences,,,0,0,
845575,"Garner, Alexa",Female,23,159,65.7,Protestant,1.32,2nd,Political Science,Social Sciences,,,0,0,
182292,"Buford, Margaret",Female,20,172,75.5,Protestant,3.71,2nd,Biology,Environmental Sciences,,,0,0,
951830,"Williams, Alfredo",Male,19,175,77.8,Other,1.29,1st,Environmental Sciences,Biology,,,0,0,
832761,"Cusumano, Stephany",Female,19,170,67.3,Protestant,1.29,6th,Biology,Mathematics and Statistics,73.0,79.0,0,1,41504.57
459430,"Cassaday, Noelani",Female,19,174,69.1,Other,3.88,2nd,Political Science,Mathematics and Statistics,,,0,0,
488069,"West, Pyung",Female,20,162,65.8,Catholic,2.98,3rd,Political Science,Biology,57.0,59.0,1,0,
929019,"Darity, Justin",Male,23,187,85.1,Catholic,1.19,4th,Mathematics and Statistics,Economics and Finance,85.0,90.0,0,0,
237944,"Dorsey, Angelica",Female,21,164,68.2,Other,1.35,2nd,Biology,Mathematics and Statistics,,,0,0,
461838,"Romero, Helen",Female,19,165,69.6,Catholic,1.86,4th,Biology,Political Science,77.0,76.0,0,0,
405680,"Mcelhaney, Ty",Male,24,182,77.8,Other,2.24,6th,Economics and Finance,Mathematics and Statistics,65.0,63.0,1,1,42211.41
199690,"Spaulding, Megan",Female,22,175,72.1,Protestant,2.47,3rd,Political Science,Environmental Sciences,64.0,61.0,1,0,
718214,"Vo, Jordan",Male,18,180,81.6,Other,3.73,6th,Environmental Sciences,Social Sciences,78.0,75.0,0,0,
546081,"Slaughter, John",Male,21,183,82.4,Catholic,1.05,4th,Economics and Finance,Biology,71.0,62.0,1,0,
365180,"Binkley-Jones, Leah",Female,21,158,63.3,Other,1.07,2nd,Social Sciences,Mathematics and Statistics,,,0,0,
169033,"Rael, Lauren",Female,21,164,66.9,Other,2.57,1st,Political Science,Economics and Finance,,,0,0,
936124,"Pebworth-Brown, Antquant",Female,46,158,62.9,Protestant,1.64,1st,Social Sciences,Environmental Sciences,,,0,0,
770475,"Vigil, Liang",Male,19,187,86.9,Protestant,2.86,4th,Biology,Environmental Sciences,75.0,73.0,1,0,
204326,"Pena, Cierra",Female,22,162,67.6,Catholic,3.4,4th,Environmental Sciences,Political Science,70.0,75.0,0,0,
653718,"Perez, Jerry",Male,23,175,76.6,Protestant,1.26,5th,Environmental Sciences,Biology,75.0,70.0,1,1,46063.94
901466,"Martinez, Nia",Female,19,161,64.6,Catholic,3.12,6th,Economics and Finance,Environmental Sciences,66.0,67.0,1,1,42353.99
205020,"Hill, Jasmine",Female,31,152,63.3,Other,1.33,>6th,Political Science,Biology,59.0,57.0,1,1,31806.92
749980,"Burton, Eric",Male,25,184,83.1,Other,1.67,3rd,Environmental Sciences,Economics and Finance,74.0,63.0,0,0,
181158,"Kanack, Drolma",Female,19,158,62.9,Other,2.55,6th,Environmental Sciences,Social Sciences,72.0,78.0,1,0,
769900,"Collins, Jevon",Male,22,170,72.2,Other,3.23,2nd,Biology,Mathematics and Statistics,,,0,0,
565903,"Burleson, Jomelyn",Female,21,166,64.2,Protestant,2.06,2nd,Economics and Finance,Biology,,,0,0,
205144,"Lee, Jermaine",Male,19,174,74.3,Muslim,3.13,1st,Environmental Sciences,Economics and Finance,,,0,0,
643530,"Gloyd, Liang",Male,21,176,71.1,Catholic,2.51,3rd,Biology,Mathematics and Statistics,79.0,84.0,1,0,
565060,"Miller, Alejandro",Male,21,188,86.2,Other,1.44,3rd,Mathematics and Statistics,Environmental Sciences,86.0,96.0,1,0,
476645,"Wilson, Grant",Male,20,177,79.4,Orthodox,1.72,1st,Environmental Sciences,Biology,,,0,0,
274142,"Winkler, Vannesa",Female,19,157,61.2,Protestant,3.59,1st,Biology,Economics and Finance,,,0,0,
661149,"Nguyen, Brainard",Male,19,165,66.0,Other,2.18,5th,Social Sciences,Economics and Finance,45.0,49.0,0,0,
518145,"Davis, David",Male,24,184,80.3,Protestant,2.37,6th,Mathematics and Statistics,Environmental Sciences,87.0,88.0,0,1,40343.28
617447,"Khan, Daniela",Female,21,164,67.4,Catholic,2.37,6th,Environmental Sciences,Economics and Finance,70.0,77.0,1,0,
268942,"Bower, Jenna",Female,22,157,63.5,Protestant,2.4,1st,Biology,Mathematics and Statistics,,,0,0,
811625,"Brown, Elaine",Female,22,166,61.4,Other,1.84,3rd,Political Science,Biology,57.0,64.0,0,0,
139052,"Taylor, Armando",Male,20,162,68.7,Protestant,1.29,5th,Social Sciences,Mathematics and Statistics,42.0,40.0,0,1,34318.02
390114,"Jenkins, Vanessa",Female,20,158,62.4,Catholic,1.01,5th,Biology,Environmental Sciences,63.0,92.0,1,1,36683.06
157020,"Gray, Julian",Male,22,183,84.4,Other,2.66,3rd,Economics and Finance,Biology,66.0,60.0,1,0,
978980,"Celestin, Benjamin",Male,19,187,86.7,Protestant,1.35,5th,Political Science,Mathematics and Statistics,60.0,59.0,0,0,
432351,"Gray, Amanda",Female,24,170,67.6,Other,2.38,1st,Economics and Finance,Biology,,,0,0,
911231,"Hargers, Robyn",Female,21,168,71.9,Muslim,1.14,1st,Biology,Economics and Finance,,,0,0,
480079,"White, Lana",Female,21,147,59.0,Other,3.64,5th,Social Sciences,Political Science,42.0,40.0,1,1,24492.36
204051,"Saenz, Xandra",Female,21,140,56.1,Orthodox,3.32,3rd,Political Science,Biology,61.0,63.0,1,0,
322130,"Benjamin, Kassandra",Female,21,163,62.9,Other,2.74,1st,Social Sciences,Economics and Finance,,,0,0,
605102,"Glover, Isiah",Male,23,186,84.4,Catholic,2.73,3rd,Environmental Sciences,Economics and Finance,74.0,68.0,1,0,
209954,"Martinez-Stoeber, Caemeille",Female,20,172,73.8,Other,1.17,2nd,Economics and Finance,Environmental Sciences,,,0,0,
115790,"Nguyen, Matthew",Male,20,192,87.5,Protestant,1.61,2nd,Economics and Finance,Biology,,,0,0,
485164,"Robinson, Amy",Female,25,178,78.6,Protestant,1.51,3rd,Political Science,Mathematics and Statistics,63.0,53.0,1,0,
744509,"Abdella, Jonathan",Male,23,168,68.9,Protestant,2.84,6th,Mathematics and Statistics,Economics and Finance,90.0,92.0,1,1,62192.26
474203,"Phillips-Thomas, Angel",Female,20,177,77.3,Other,1.57,3rd,Environmental Sciences,Political Science,67.0,69.0,0,0,
930247,"Quenzer, Charles",Male,22,195,97.8,Orthodox,3.29,2nd,Environmental Sciences,Biology,,,0,0,
854628,"Solorzano, Te'Keisha",Female,23,172,71.6,Other,1.27,4th,Economics and Finance,Mathematics and Statistics,65.0,71.0,1,0,
749611,"Gutierrez-Batalla, Tatiyana",Female,19,153,61.7,Catholic,1.2,>6th,Political Science,Economics and Finance,58.0,51.0,0,1,38591.54
602871,"Stirmers, Ji",Male,24,167,67.8,Catholic,3.2,6th,Environmental Sciences,Political Science,64.0,71.0,1,1,33960.13
860637,"Millen, Alexandra",Female,21,176,73.7,Other,3.6,2nd,Social Sciences,Environmental Sciences,,,0,0,
305933,"Walker-Brian, Joleen",Female,24,167,64.7,Protestant,1.52,3rd,Political Science,Mathematics and Statistics,44.0,59.0,0,0,
143206,"Cox, Manuel",Male,22,178,74.1,Other,2.52,5th,Environmental Sciences,Mathematics and Statistics,72.0,73.0,0,1,45733.59
391689,"Fischer, Jason",Male,19,173,69.5,Catholic,2.88,>6th,Mathematics and Statistics,Social Sciences,88.0,86.0,1,1,56954.09
713662,"Berens, Ashley",Female,18,166,66.7,Other,2.15,2nd,Economics and Finance,Social Sciences,,,0,0,
783814,"Kirby, Jose",Male,21,182,85.6,Other,2.32,2nd,Biology,Environmental Sciences,,,0,0,
570529,"Vanmaanen, Brittanie",Female,22,170,68.9,Protestant,1.61,3rd,Political Science,Mathematics and Statistics,61.0,53.0,0,0,
304241,"Long, Danielle",Female,21,160,67.3,Protestant,3.65,6th,Mathematics and Statistics,Environmental Sciences,94.0,90.0,1,1,32429.09
425533,"Bia Jr, James",Male,21,178,77.0,Orthodox,1.92,5th,Social Sciences,Political Science,38.0,40.0,0,1,36922.66
556211,"Adams, Aaron",Male,28,171,69.5,Other,1.19,4th,Mathematics and Statistics,Environmental Sciences,85.0,90.0,1,0,
593778,"Lor, Charles",Male,20,186,86.3,Catholic,1.6,2nd,Economics and Finance,Environmental Sciences,,,0,0,
748761,"Suddreth, Tashena",Female,20,165,63.3,Catholic,1.18,1st,Biology,Economics and Finance,,,0,0,
793535,"Mccann, Matthew",Male,20,176,79.0,Other,1.57,3rd,Environmental Sciences,Social Sciences,64.0,69.0,0,0,
269448,"Burukie, Ernesto",Male,23,181,80.4,Catholic,1.18,1st,Mathematics and Statistics,Economics and Finance,,,0,0,
958955,"Clark, Aimee",Female,23,161,60.5,Other,2.74,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
374946,"Vigil, Taylor",Female,22,166,66.7,Orthodox,1.89,4th,Economics and Finance,Social Sciences,67.0,67.0,1,0,
773044,"Watson, Ilse",Female,21,177,76.8,Other,2.94,>6th,Economics and Finance,Environmental Sciences,65.0,61.0,0,1,39156.69
686734,"Tulga, Darrell",Male,19,182,80.3,Catholic,1.55,3rd,Biology,Social Sciences,76.0,78.0,0,0,
682820,"Pennington, Deisey",Female,22,173,76.9,Other,3.26,3rd,Social Sciences,Economics and Finance,41.0,43.0,0,0,
918190,"Box, Andrew",Male,18,178,77.2,Protestant,1.23,6th,Mathematics and Statistics,Biology,93.0,89.0,0,1,45676.86
419255,"Gilman, Patrick",Male,24,179,76.8,Catholic,3.97,3rd,Mathematics and Statistics,Political Science,95.0,90.0,1,0,
186580,"Anderson, Rebecca",Female,19,158,68.3,Other,2.12,1st,Environmental Sciences,Political Science,,,0,0,
783298,"Chun, Loc",Male,23,182,76.8,Catholic,1.29,4th,Mathematics and Statistics,Economics and Finance,88.0,95.0,1,0,
844193,"Sasaki, Christian",Male,24,188,83.7,Catholic,3.09,1st,Environmental Sciences,Social Sciences,,,0,0,
877922,"Davis, Sabrina",Female,22,165,67.0,Catholic,1.47,4th,Economics and Finance,Political Science,66.0,63.0,1,0,
545806,"Bell, Shontice",Female,19,160,63.9,Other,1.06,1st,Social Sciences,Political Science,,,0,0,
454408,"Struckhoff, Emma",Female,22,176,73.3,Catholic,1.68,6th,Mathematics and Statistics,Biology,91.0,92.0,1,1,43636.97
429687,"Atmore, Zachary",Male,20,187,85.7,Orthodox,2.4,5th,Mathematics and Statistics,Social Sciences,89.0,92.0,1,1,54677.3
865194,"Ayala, Danite",Female,20,163,69.2,Catholic,2.25,4th,Economics and Finance,Social Sciences,71.0,68.0,1,0,
739571,"Campbell, Mindie",Female,27,153,57.4,Catholic,1.72,1st,Environmental Sciences,Social Sciences,,,0,0,
795663,"Perez, Kayla",Female,22,160,63.9,Catholic,1.85,3rd,Social Sciences,Biology,47.0,52.0,1,0,
499973,"Jones, Bryan",Male,25,169,73.2,Muslim,1.4,5th,Environmental Sciences,Mathematics and Statistics,75.0,83.0,1,0,
931873,"Ibrahim, Jayson",Male,18,174,74.3,Other,1.27,6th,Economics and Finance,Mathematics and Statistics,65.0,63.0,0,0,
588979,"Loya, Quishona",Female,19,172,69.4,Protestant,2.86,1st,Environmental Sciences,Mathematics and Statistics,,,0,0,
964499,"Pogue, Chanel",Female,20,159,66.3,Catholic,1.41,3rd,Economics and Finance,Social Sciences,63.0,70.0,0,0,
133170,"Bower, Ashley",Female,23,169,72.5,Catholic,3.23,3rd,Environmental Sciences,Mathematics and Statistics,77.0,79.0,1,0,
151690,"Weiss, Chase",Male,19,189,90.2,Protestant,2.33,2nd,Mathematics and Statistics,Political Science,,,0,0,
771761,"Santee, Isaiah",Male,21,177,79.1,Other,3.71,4th,Environmental Sciences,Economics and Finance,79.0,73.0,0,0,
573778,"Barbary, Alexander",Male,21,191,90.0,Orthodox,3.35,3rd,Economics and Finance,Social Sciences,68.0,67.0,0,0,
144673,"Christian, Tobby",Male,19,168,68.3,Other,1.29,6th,Economics and Finance,Mathematics and Statistics,71.0,71.0,1,1,42994.05
862226,"Mukes, Savannah",Female,19,145,62.0,Catholic,2.69,2nd,Social Sciences,Economics and Finance,,,0,0,
181738,"Simmons, Thalia",Female,22,160,65.6,Catholic,1.12,5th,Environmental Sciences,Social Sciences,75.0,65.0,1,1,29043.64
690344,"Alexander, Dominic",Male,20,180,78.0,Catholic,3.78,>6th,Mathematics and Statistics,Economics and Finance,87.0,90.0,0,0,
709616,"Marks, Sereno",Male,21,175,76.6,Catholic,3.58,4th,Mathematics and Statistics,Social Sciences,84.0,92.0,1,0,
597038,"Gallegos, Louie",Male,36,168,69.1,Protestant,1.69,5th,Mathematics and Statistics,Economics and Finance,86.0,80.0,0,1,47675.66
701908,"Bickel, Michael",Male,20,181,77.5,Muslim,1.82,2nd,Political Science,Mathematics and Statistics,,,0,0,
523603,"Laydon, Moriah",Female,22,169,72.8,Other,2.61,1st,Social Sciences,Economics and Finance,,,0,0,
590581,"Valverde-Moreno, Anchal",Female,23,157,62.5,Orthodox,3.09,6th,Political Science,Biology,46.0,60.0,1,1,36428.78
200855,"Conway, Omar",Male,24,184,80.4,Catholic,2.18,2nd,Environmental Sciences,Biology,,,0,0,
141729,"Holm, Christopher",Male,20,185,81.7,Other,3.3,2nd,Political Science,Environmental Sciences,,,0,0,
719279,"Mcleain, Brooke",Female,20,166,69.5,Protestant,3.29,2nd,Environmental Sciences,Political Science,,,0,0,
119686,"Borntrager, Torrey",Male,19,177,71.9,Orthodox,3.03,1st,Mathematics and Statistics,Environmental Sciences,,,0,0,
575545,"Eastin, Yeng",Male,20,179,78.5,Catholic,4.0,2nd,Political Science,Biology,,,0,0,
874762,"Pacheco, Shivani",Female,23,173,77.9,Protestant,1.31,2nd,Political Science,Environmental Sciences,,,0,0,
138082,"Dove, Justin",Male,46,183,82.9,Other,1.77,1st,Political Science,Environmental Sciences,,,0,0,
705492,"Nguyen, Jerrelle",Male,19,175,74.5,Catholic,2.29,5th,Biology,Social Sciences,75.0,82.0,1,0,
822075,"Griffin, Joshua",Male,23,178,77.1,Protestant,1.7,5th,Environmental Sciences,Biology,67.0,75.0,0,1,44032.11
180215,"Carrillo, Molly",Female,19,160,64.4,Muslim,2.4,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
645665,"Campbell, Gabriell",Female,20,172,73.5,Catholic,1.69,3rd,Environmental Sciences,Political Science,66.0,72.0,0,0,
983724,"Robles, Lio",Female,20,149,59.7,Other,1.97,1st,Political Science,Social Sciences,,,0,0,
705715,"Warren, Esther",Female,22,149,63.1,Catholic,2.61,1st,Biology,Economics and Finance,,,0,0,
175947,"Arebalo, Jennifer",Female,22,173,70.5,Protestant,2.71,1st,Social Sciences,Environmental Sciences,,,0,0,
367512,"Yoshimura, Sean",Male,21,187,83.0,Other,2.96,4th,Environmental Sciences,Biology,72.0,72.0,0,1,43059.21
398962,"Manlove, Jeremy",Male,21,168,72.0,Orthodox,1.02,2nd,Political Science,Social Sciences,,,0,0,
822610,"Reyes, Alexandria",Female,19,171,65.9,Other,1.9,6th,Environmental Sciences,Mathematics and Statistics,66.0,71.0,0,1,29703.16
757073,"Gilbert, Deja",Female,23,156,65.0,Catholic,1.76,2nd,Environmental Sciences,Economics and Finance,,,0,0,
778657,"Jordahl, Mark",Male,19,167,67.2,Catholic,1.18,3rd,Environmental Sciences,Mathematics and Statistics,70.0,69.0,1,0,
677106,"Wang, Johnny",Male,23,177,79.0,Protestant,2.26,1st,Mathematics and Statistics,Biology,,,0,0,
869684,"Castro, Courtney",Female,20,164,67.8,Catholic,2.11,1st,Economics and Finance,Mathematics and Statistics,,,0,0,
314463,"Pinel, Vaurice",Male,22,180,77.6,Orthodox,2.4,1st,Mathematics and Statistics,Social Sciences,,,0,0,
351007,"Barnes, Giovannie",Male,22,172,73.3,Protestant,2.79,2nd,Mathematics and Statistics,Social Sciences,,,0,0,
320942,"Siu, Vince Eufred",Male,23,184,80.3,Protestant,2.65,6th,Political Science,Biology,54.0,64.0,1,1,54267.01
201379,"Cobb, Rashaina",Female,21,163,64.0,Protestant,1.61,4th,Social Sciences,Economics and Finance,50.0,41.0,0,1,26482.22
561851,"Lucero, Geona",Female,19,160,67.1,Other,2.39,4th,Environmental Sciences,Mathematics and Statistics,71.0,70.0,1,0,
834857,"Osman, Christopher",Male,22,168,68.8,Protestant,1.32,4th,Economics and Finance,Social Sciences,68.0,69.0,1,0,
901025,"Rivera, Jamie",Female,23,165,68.1,Other,1.58,3rd,Environmental Sciences,Economics and Finance,68.0,71.0,1,0,
140007,"Pesaran, Stephan",Male,20,178,77.4,Orthodox,1.01,3rd,Economics and Finance,Social Sciences,60.0,55.0,0,0,
532868,"Binder, Taylor",Female,20,171,73.9,Catholic,1.7,3rd,Social Sciences,Political Science,47.0,42.0,1,0,
658578,"Tran, John",Male,22,178,80.9,Catholic,1.07,4th,Economics and Finance,Political Science,57.0,61.0,0,1,55082.51
720399,"Moses, Gavin",Male,23,188,85.8,Protestant,3.31,4th,Mathematics and Statistics,Political Science,87.0,89.0,0,0,
296239,"Green, Jasmine",Female,21,169,66.0,Catholic,2.18,3rd,Economics and Finance,Social Sciences,66.0,70.0,1,0,
845784,"Ortega, Tasha",Female,24,172,73.6,Protestant,2.38,5th,Mathematics and Statistics,Social Sciences,85.0,94.0,1,0,
857719,"Herbertson, Alexus",Female,21,155,59.3,Protestant,1.22,1st,Political Science,Biology,,,0,0,
422417,"Slifer, Vanessa",Female,19,169,68.6,Other,2.71,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
117366,"Le, Vineet",Male,21,172,70.6,Other,2.54,3rd,Political Science,Environmental Sciences,52.0,54.0,0,0,
686659,"La, Malcolm",Male,21,184,87.8,Other,1.15,3rd,Environmental Sciences,Biology,73.0,72.0,1,0,
131830,"Aulakh, Jesse",Male,21,170,73.3,Catholic,2.8,2nd,Political Science,Social Sciences,,,0,0,
473274,"Yi, Willie",Male,20,182,84.2,Other,3.58,4th,Environmental Sciences,Political Science,63.0,76.0,0,1,38009.96
632700,"Buted, Harvey",Male,22,183,78.8,Catholic,3.32,5th,Mathematics and Statistics,Political Science,87.0,87.0,1,0,
827831,"Hernandez, Stephanie",Female,22,162,66.7,Other,2.24,2nd,Political Science,Environmental Sciences,,,0,0,
808945,"Coleman, Marcus",Male,20,181,80.5,Other,2.09,2nd,Biology,Mathematics and Statistics,,,0,0,
717422,"Johnson, Angel",Male,23,174,80.5,Other,1.99,3rd,Mathematics and Statistics,Biology,87.0,90.0,1,0,
811878,"Woods, Ashley",Female,24,162,62.7,Other,2.97,3rd,Environmental Sciences,Biology,69.0,71.0,0,0,
296959,"Pradeau, Iysha",Female,22,163,71.5,Catholic,1.3,1st,Biology,Political Science,,,0,0,
868604,"Wilson, Alisa",Female,22,152,61.0,Other,2.8,4th,Economics and Finance,Social Sciences,62.0,64.0,1,0,
422951,"Ham, Aiyana",Female,23,171,70.3,Protestant,3.13,6th,Political Science,Social Sciences,60.0,57.0,1,1,32154.94
722299,"Pregnon, Cheyenne",Female,23,157,67.9,Catholic,1.1,3rd,Political Science,Social Sciences,53.0,52.0,1,0,
551672,"Gutierrez, Kimberly",Female,23,176,74.6,Catholic,1.03,2nd,Social Sciences,Environmental Sciences,,,0,0,
930007,"Paramo-Terrones, Mohini",Female,19,165,68.6,Catholic,2.62,3rd,Environmental Sciences,Economics and Finance,75.0,77.0,1,0,
777046,"Joseph, Stone",Male,18,176,76.4,Other,1.87,5th,Mathematics and Statistics,Political Science,86.0,79.0,0,0,
361025,"Narayan, Lance",Male,20,167,67.3,Orthodox,3.53,6th,Environmental Sciences,Social Sciences,64.0,79.0,1,1,39496.53
955537,"Xiong, William",Male,24,182,79.6,Catholic,2.75,6th,Environmental Sciences,Economics and Finance,74.0,74.0,1,0,
528311,"Schuld, Tanya",Female,21,161,62.6,Other,1.25,2nd,Political Science,Biology,,,0,0,
359652,"Lee, Mitchell",Male,24,186,83.3,Other,1.93,2nd,Economics and Finance,Political Science,,,0,0,
148848,"Luqman, David",Male,20,175,75.3,Catholic,2.9,2nd,Mathematics and Statistics,Biology,,,0,0,
800509,"Banks-Harris, Marcus",Male,25,175,76.4,Protestant,1.28,>6th,Political Science,Economics and Finance,57.0,61.0,1,1,57420.19
200553,"Littlejohn, Michael",Male,24,188,87.6,Catholic,1.2,6th,Political Science,Social Sciences,52.0,43.0,0,1,43027.55
495866,"Else, Zachary",Male,20,190,90.1,Muslim,1.25,1st,Mathematics and Statistics,Environmental Sciences,,,0,0,
940371,"Mendoza Rodriguez, Shannon",Female,21,175,78.5,Protestant,2.7,3rd,Political Science,Mathematics and Statistics,53.0,57.0,1,0,
896188,"Nguyen, Antone",Male,25,178,77.7,Catholic,3.59,1st,Economics and Finance,Mathematics and Statistics,,,0,0,
717180,"Villalobos-Otero, Briana",Female,24,176,74.0,Other,1.3,2nd,Biology,Mathematics and Statistics,,,0,0,
380082,"Gygi, Lizbeth",Female,19,163,67.6,Other,1.07,5th,Economics and Finance,Mathematics and Statistics,67.0,69.0,1,0,
531715,"Williams, Joseph",Male,21,168,71.2,Protestant,2.18,3rd,Political Science,Environmental Sciences,51.0,56.0,1,0,
868569,"De Werd, Daejon",Male,24,179,75.8,Catholic,2.37,5th,Economics and Finance,Environmental Sciences,65.0,72.0,1,1,50075.85
615548,"Bushyhead, Andrew",Male,22,177,73.9,Orthodox,1.71,4th,Environmental Sciences,Biology,74.0,70.0,1,1,47427.8
406106,"Campbell, Jessica",Female,25,150,60.1,Protestant,2.58,3rd,Environmental Sciences,Biology,75.0,75.0,0,0,
800493,"Sisneros, Tatiana",Female,23,172,75.5,Other,1.14,2nd,Political Science,Social Sciences,,,0,0,
255816,"Vong, Mckinley",Male,22,191,89.8,Other,2.22,3rd,Mathematics and Statistics,Biology,89.0,87.0,0,0,
142609,"Randall, Daniel",Male,20,172,69.6,Protestant,3.71,2nd,Economics and Finance,Political Science,,,0,0,
207171,"Johnson, Angel",Male,35,176,73.1,Catholic,1.37,3rd,Biology,Social Sciences,70.0,77.0,1,0,
907440,"Suarez, Dazmine",Female,20,170,70.1,Other,2.54,2nd,Mathematics and Statistics,Social Sciences,,,0,0,
931342,"Miller, Thaddeus",Male,22,182,80.0,Protestant,3.27,3rd,Mathematics and Statistics,Social Sciences,90.0,90.0,0,0,
136344,"Shabazz, Anyssa",Female,25,154,61.6,Protestant,2.18,3rd,Environmental Sciences,Political Science,70.0,72.0,0,0,
543854,"Sher, Justin",Male,24,180,75.0,Catholic,2.62,3rd,Biology,Mathematics and Statistics,79.0,77.0,1,0,
913241,"Lacy, Peter",Male,25,185,84.5,Orthodox,1.99,4th,Social Sciences,Biology,43.0,47.0,1,0,
